Employee_Index,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,BusinessTravel,Education,EducationField,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,Actual_Attrition,Predicted_Attrition,Attrition_Probability,Risk_Level
3118,33,Male,Divorced,Sales,Research Director,2,66520,4,3,8.0,7.0,5,Travel_Rarely,4,Marketing,4.0,1.0,3.0,3,4,25,0,5,1,1,1,0.83,Critical
1257,41,Male,Married,Sales,Sales Executive,2,102090,22,8,23.0,1.0,20,Travel_Rarely,4,Marketing,3.0,2.0,3.0,3,3,13,1,2,15,1,1,0.82,Critical
4197,41,Male,Married,Sales,Sales Executive,2,102090,22,8,23.0,1.0,20,Travel_Rarely,4,Marketing,3.0,2.0,3.0,3,3,13,1,2,15,1,1,0.82,Critical
947,32,Male,Single,Sales,Research Scientist,2,27430,1,0,1.0,1.0,1,Travel_Rarely,3,Life Sciences,2.0,4.0,3.0,3,3,19,1,2,0,1,1,0.82,Critical
2417,32,Male,Single,Sales,Research Scientist,2,27430,1,0,1.0,1.0,1,Travel_Rarely,3,Life Sciences,2.0,4.0,3.0,3,3,19,1,2,0,1,1,0.82,Critical
3887,32,Male,Single,Sales,Research Scientist,2,27430,1,0,1.0,1.0,1,Travel_Rarely,3,Life Sciences,2.0,4.0,3.0,3,3,19,1,2,0,1,1,0.82,Critical
2727,41,Male,Married,Sales,Sales Executive,2,102090,22,8,23.0,1.0,20,Travel_Rarely,4,Marketing,3.0,2.0,3.0,3,3,13,1,2,15,1,1,0.82,Critical
2804,56,Male,Married,Research & Development,Laboratory Technician,2,33120,5,3,7.0,9.0,15,Travel_Rarely,3,Life Sciences,2.0,2.0,3.0,1,3,19,0,1,4,1,1,0.81,Critical
4274,56,Male,Married,Research & Development,Laboratory Technician,2,33120,5,3,7.0,9.0,15,Travel_Rarely,3,Life Sciences,2.0,2.0,3.0,1,3,19,0,1,4,1,1,0.81,Critical
1334,56,Male,Married,Research & Development,Laboratory Technician,2,33120,5,3,7.0,9.0,15,Travel_Rarely,3,Life Sciences,2.0,2.0,3.0,1,3,19,0,1,4,1,1,0.81,Critical
124,26,Male,Single,Sales,Manager,2,75100,6,4,7.0,0.0,14,Travel_Frequently,3,Life Sciences,4.0,3.0,3.0,3,3,18,3,3,0,1,1,0.81,Critical
1594,26,Male,Single,Sales,Manager,2,75100,6,4,7.0,0.0,14,Travel_Frequently,3,Life Sciences,1.0,3.0,3.0,3,3,18,3,3,0,1,1,0.8,Critical
3064,26,Male,Single,Sales,Manager,2,75100,6,4,7.0,0.0,14,Travel_Frequently,3,Life Sciences,1.0,3.0,3.0,3,3,18,3,3,0,1,1,0.8,Critical
694,31,Male,Single,Research & Development,Sales Executive,1,71040,3,2,3.0,1.0,3,Travel_Frequently,1,Life Sciences,2.0,4.0,4.0,3,3,14,1,3,2,1,1,0.79,Critical
2164,31,Male,Single,Research & Development,Sales Executive,1,71040,3,2,3.0,1.0,3,Travel_Frequently,1,Life Sciences,2.0,4.0,4.0,3,3,14,1,3,2,1,1,0.79,Critical
3634,31,Male,Single,Research & Development,Sales Executive,1,71040,3,2,3.0,1.0,3,Travel_Frequently,1,Life Sciences,2.0,4.0,4.0,3,3,14,1,3,2,1,1,0.79,Critical
182,34,Male,Divorced,Sales,Research Director,1,20010,3,2,11.0,9.0,17,Travel_Frequently,1,Marketing,1.0,2.0,3.0,4,4,22,1,5,0,1,1,0.77,Critical
3122,34,Male,Divorced,Sales,Research Director,1,20010,3,2,11.0,9.0,17,Travel_Frequently,1,Marketing,1.0,2.0,3.0,4,4,22,1,5,0,1,1,0.77,Critical
1652,34,Male,Divorced,Sales,Research Director,1,20010,3,2,11.0,9.0,17,Travel_Frequently,1,Marketing,1.0,2.0,3.0,4,4,22,1,5,0,1,1,0.77,Critical
398,32,Female,Single,Research & Development,Laboratory Technician,1,27410,1,1,1.0,1.0,9,Travel_Rarely,1,Medical,4.0,1.0,1.0,2,3,15,1,5,0,1,1,0.76,Critical
1868,32,Female,Single,Research & Development,Laboratory Technician,1,27410,1,1,1.0,1.0,9,Travel_Rarely,1,Medical,4.0,1.0,1.0,2,3,15,1,5,0,1,1,0.76,Critical
2348,28,Female,Married,Human Resources,Laboratory Technician,2,24130,1,0,1.0,1.0,1,Travel_Rarely,3,Medical,2.0,3.0,3.0,3,3,16,1,2,0,1,1,0.76,Critical
878,28,Female,Married,Human Resources,Laboratory Technician,2,24130,1,0,1.0,1.0,1,Travel_Rarely,3,Medical,2.0,3.0,3.0,3,3,16,1,2,0,1,1,0.76,Critical
799,29,Female,Single,Research & Development,Research Scientist,5,44340,5,0,7.0,2.0,28,Travel_Frequently,3,Medical,2.0,1.0,1.0,3,3,17,3,1,0,1,1,0.76,Critical
3338,32,Female,Single,Research & Development,Laboratory Technician,1,27410,1,1,1.0,1.0,9,Travel_Rarely,1,Medical,4.0,1.0,1.0,2,3,15,1,5,0,1,1,0.76,Critical
2718,50,Male,Married,Research & Development,Research Director,1,49000,3,2,3.0,1.0,12,Travel_Rarely,4,Medical,3.0,1.0,3.0,2,3,11,0,3,0,1,1,0.75,Critical
195,26,Female,Divorced,Research & Development,Laboratory Technician,2,59930,7,0,8.0,0.0,2,Travel_Frequently,1,Life Sciences,3.0,3.0,2.0,3,3,12,0,3,1,1,1,0.75,Critical
4188,50,Male,Married,Research & Development,Research Director,1,49000,3,2,3.0,1.0,12,Travel_Rarely,4,Medical,3.0,1.0,3.0,2,3,11,0,3,0,1,1,0.75,Critical
1248,50,Male,Married,Research & Development,Research Director,1,49000,3,2,3.0,1.0,12,Travel_Rarely,4,Medical,3.0,1.0,3.0,2,3,11,0,3,0,1,1,0.75,Critical
3151,32,Female,Married,Research & Development,Research Director,2,32980,4,2,6.0,8.0,7,Non-Travel,2,Life Sciences,3.0,4.0,3.0,2,4,22,0,4,1,1,1,0.74,Critical
2911,29,Female,Single,Research & Development,Research Scientist,1,21800,4,1,4.0,1.0,7,Travel_Rarely,1,Life Sciences,4.0,3.0,2.0,3,4,21,0,2,0,1,1,0.74,Critical
1441,29,Female,Single,Research & Development,Research Scientist,1,21800,4,1,4.0,1.0,7,Travel_Rarely,1,Life Sciences,4.0,3.0,2.0,3,4,21,0,2,0,1,1,0.74,Critical
211,32,Female,Married,Research & Development,Research Director,2,32980,4,2,6.0,8.0,7,Non-Travel,2,Life Sciences,3.0,4.0,3.0,2,4,22,0,4,1,1,1,0.74,Critical
1819,49,Female,Married,Sales,Healthcare Representative,2,89980,9,7,9.0,1.0,7,Travel_Rarely,2,Life Sciences,4.0,3.0,4.0,4,3,14,2,2,7,1,1,0.74,Critical
4381,29,Female,Single,Research & Development,Research Scientist,1,21800,4,1,4.0,1.0,7,Travel_Rarely,1,Life Sciences,4.0,3.0,2.0,3,4,21,0,2,0,1,1,0.74,Critical
3289,49,Female,Married,Sales,Healthcare Representative,2,89980,9,7,9.0,1.0,7,Travel_Rarely,2,Life Sciences,4.0,3.0,4.0,4,3,14,2,2,7,1,1,0.74,Critical
1681,32,Female,Married,Research & Development,Research Director,2,32980,4,2,6.0,8.0,7,Non-Travel,2,Life Sciences,3.0,4.0,3.0,2,4,22,0,4,1,1,1,0.74,Critical
349,49,Female,Married,Sales,Healthcare Representative,2,89980,9,7,9.0,1.0,7,Travel_Rarely,2,Life Sciences,4.0,3.0,4.0,4,3,14,2,2,7,1,1,0.74,Critical
350,55,Male,Single,Human Resources,Manufacturing Director,4,43190,9,3,12.0,4.0,16,Travel_Rarely,3,Technical Degree,4.0,3.0,2.0,4,3,11,0,3,7,1,1,0.72,Critical
1820,55,Male,Single,Human Resources,Manufacturing Director,4,43190,9,3,12.0,4.0,16,Travel_Rarely,3,Technical Degree,4.0,3.0,2.0,4,3,11,0,3,7,1,1,0.72,Critical
3290,55,Male,Single,Human Resources,Manufacturing Director,4,43190,9,3,12.0,4.0,16,Travel_Rarely,3,Technical Degree,4.0,3.0,2.0,4,3,11,0,3,7,1,1,0.72,Critical
781,34,Male,Married,Research & Development,Research Scientist,2,26940,2,2,2.0,1.0,7,Travel_Rarely,4,Medical,3.0,1.0,3.0,3,3,16,1,3,2,1,1,0.71,Critical
3721,34,Male,Married,Research & Development,Research Scientist,2,26940,2,2,2.0,1.0,7,Travel_Rarely,4,Medical,3.0,1.0,3.0,3,3,16,1,3,2,1,1,0.71,Critical
2251,34,Male,Married,Research & Development,Research Scientist,2,26940,2,2,2.0,1.0,7,Travel_Rarely,4,Medical,3.0,1.0,3.0,3,3,16,1,3,2,1,1,0.71,Critical
533,35,Male,Single,Sales,Sales Representative,3,61180,8,7,9.0,0.0,7,Travel_Rarely,4,Life Sciences,1.0,4.0,3.0,2,4,21,1,3,4,1,1,0.7,High
3473,35,Male,Single,Sales,Sales Representative,3,61180,8,7,9.0,0.0,7,Travel_Rarely,4,Life Sciences,1.0,4.0,3.0,2,4,21,1,3,4,1,1,0.7,High
2003,35,Male,Single,Sales,Sales Representative,3,61180,8,7,9.0,0.0,7,Travel_Rarely,4,Life Sciences,1.0,4.0,3.0,2,4,21,1,3,4,1,1,0.7,High
4278,58,Female,Married,Sales,Research Scientist,1,43850,40,6,40.0,1.0,2,Travel_Rarely,2,Medical,4.0,4.0,2.0,2,3,13,1,2,15,1,1,0.69,High
2808,58,Female,Married,Sales,Research Scientist,1,43850,40,6,40.0,1.0,2,Travel_Rarely,2,Medical,4.0,4.0,2.0,2,3,13,1,2,15,1,1,0.69,High
1338,58,Female,Married,Sales,Research Scientist,1,43850,40,6,40.0,1.0,2,Travel_Rarely,2,Medical,4.0,4.0,2.0,2,3,13,1,2,15,1,1,0.69,High
3135,26,Female,Divorced,Research & Development,Laboratory Technician,2,59930,7,0,8.0,0.0,2,Travel_Frequently,1,Life Sciences,3.0,2.0,2.0,3,3,12,0,3,1,1,1,0.69,High
1665,26,Female,Divorced,Research & Development,Laboratory Technician,2,59930,7,0,8.0,0.0,2,Travel_Frequently,1,Life Sciences,3.0,2.0,2.0,3,3,12,0,3,1,1,1,0.69,High
2050,42,Male,Single,Sales,Laboratory Technician,1,22850,21,14,22.0,0.0,2,Travel_Frequently,4,Life Sciences,1.0,3.0,2.0,1,3,16,0,3,13,1,1,0.66,High
580,42,Male,Single,Sales,Laboratory Technician,1,22850,21,14,22.0,0.0,2,Travel_Frequently,4,Life Sciences,1.0,3.0,2.0,1,3,16,0,3,13,1,1,0.66,High
3520,42,Male,Single,Sales,Laboratory Technician,1,22850,21,14,22.0,0.0,2,Travel_Frequently,4,Life Sciences,1.0,3.0,2.0,1,3,16,0,3,13,1,1,0.66,High
4259,25,Male,Single,Sales,Research Director,2,82370,6,3,6.0,1.0,10,Travel_Rarely,1,Marketing,3.0,3.0,3.0,2,3,13,0,6,0,1,1,0.65,High
110,40,Female,Married,Research & Development,Healthcare Representative,1,86280,6,0,8.0,2.0,8,Travel_Rarely,3,Medical,3.0,3.0,3.0,2,4,20,0,2,1,1,1,0.65,High
120,34,Male,Single,Research & Development,Sales Representative,1,56170,5,4,9.0,8.0,7,Non-Travel,3,Life Sciences,4.0,1.0,2.0,3,4,25,1,3,0,1,1,0.65,High
2416,48,Male,Married,Sales,Healthcare Representative,1,63470,9,7,19.0,2.0,10,Travel_Frequently,2,Marketing,3.0,4.0,3.0,1,3,12,1,3,7,1,1,0.65,High
304,33,Male,Single,Research & Development,Laboratory Technician,3,28710,10,8,10.0,1.0,1,Travel_Rarely,2,Medical,4.0,4.0,2.0,3,3,17,3,2,7,1,1,0.65,High
3849,35,Male,Divorced,Research & Development,Manager,2,173990,2,2,7.0,6.0,9,Travel_Rarely,3,Life Sciences,4.0,1.0,2.0,1,3,12,0,3,2,1,1,0.65,High
3886,48,Male,Married,Sales,Healthcare Representative,1,63470,9,7,19.0,2.0,10,Travel_Frequently,2,Marketing,3.0,4.0,3.0,1,3,12,1,3,7,1,1,0.65,High
1774,33,Male,Single,Research & Development,Laboratory Technician,3,28710,10,8,10.0,1.0,1,Travel_Rarely,2,Medical,4.0,4.0,2.0,3,3,17,3,2,7,1,1,0.65,High
3060,34,Male,Single,Research & Development,Sales Representative,1,56170,5,4,9.0,8.0,7,Non-Travel,3,Life Sciences,4.0,1.0,2.0,3,4,25,1,3,0,1,1,0.65,High
3244,33,Male,Single,Research & Development,Laboratory Technician,3,28710,10,8,10.0,1.0,1,Travel_Rarely,2,Medical,4.0,4.0,2.0,3,3,17,3,2,7,1,1,0.65,High
1590,34,Male,Single,Research & Development,Sales Representative,1,56170,5,4,9.0,8.0,7,Non-Travel,3,Life Sciences,4.0,1.0,2.0,3,4,25,1,3,0,1,1,0.65,High
1580,40,Female,Married,Research & Development,Healthcare Representative,1,86280,6,0,8.0,2.0,8,Travel_Rarely,3,Medical,3.0,3.0,3.0,2,4,20,0,2,1,1,1,0.65,High
1319,25,Male,Single,Sales,Research Director,2,82370,6,3,6.0,1.0,10,Travel_Rarely,1,Marketing,3.0,3.0,3.0,2,3,13,0,6,0,1,1,0.65,High
3050,40,Female,Married,Research & Development,Healthcare Representative,1,86280,6,0,8.0,2.0,8,Travel_Rarely,3,Medical,3.0,3.0,3.0,2,4,20,0,2,1,1,1,0.65,High
2789,25,Male,Single,Sales,Research Director,2,82370,6,3,6.0,1.0,10,Travel_Rarely,1,Marketing,3.0,3.0,3.0,2,3,13,0,6,0,1,1,0.65,High
946,48,Male,Married,Sales,Healthcare Representative,1,63470,9,7,19.0,2.0,10,Travel_Frequently,2,Marketing,3.0,4.0,3.0,1,3,12,1,3,7,1,1,0.65,High
2970,26,Male,Divorced,Research & Development,Research Scientist,3,68540,3,2,5.0,2.0,4,Travel_Rarely,3,Medical,2.0,1.0,3.0,2,3,11,0,5,0,1,1,0.64,High
1500,26,Male,Divorced,Research & Development,Research Scientist,3,68540,3,2,5.0,2.0,4,Travel_Rarely,3,Medical,2.0,1.0,3.0,2,3,11,0,5,0,1,1,0.64,High
30,26,Male,Divorced,Research & Development,Research Scientist,3,68540,3,2,5.0,2.0,4,Travel_Rarely,3,Medical,2.0,1.0,3.0,2,3,11,0,5,0,1,1,0.64,High
1417,29,Female,Married,Sales,Research Scientist,2,15550,10,9,10.0,1.0,10,Travel_Rarely,2,Life Sciences,4.0,2.0,2.0,3,3,19,2,2,1,1,1,0.63,High
4357,29,Female,Married,Sales,Research Scientist,2,15550,10,9,10.0,1.0,10,Travel_Rarely,2,Life Sciences,4.0,2.0,2.0,3,3,19,2,2,1,1,1,0.63,High
2887,29,Female,Married,Sales,Research Scientist,2,15550,10,9,10.0,1.0,10,Travel_Rarely,2,Life Sciences,4.0,2.0,2.0,3,3,19,2,2,1,1,1,0.63,High
2435,47,Female,Married,Research & Development,Sales Executive,2,196270,23,10,25.0,7.0,1,Travel_Frequently,3,Medical,3.0,3.0,1.0,3,3,11,2,1,14,1,1,0.62,High
3905,47,Female,Married,Research & Development,Sales Executive,2,196270,23,10,25.0,7.0,1,Travel_Frequently,3,Medical,3.0,3.0,1.0,3,3,11,2,1,14,1,1,0.62,High
965,47,Female,Married,Research & Development,Sales Executive,2,196270,23,10,25.0,7.0,1,Travel_Frequently,3,Medical,3.0,3.0,1.0,3,3,11,2,1,14,1,1,0.62,High
2664,50,Female,Divorced,Sales,Laboratory Technician,2,167990,6,1,12.0,7.0,4,Travel_Frequently,2,Life Sciences,3.0,2.0,3.0,2,3,14,1,2,0,1,1,0.59,High
4134,50,Female,Divorced,Sales,Laboratory Technician,2,167990,6,1,12.0,7.0,4,Travel_Frequently,2,Life Sciences,3.0,2.0,3.0,2,3,14,1,2,0,1,1,0.59,High
1194,50,Female,Divorced,Sales,Laboratory Technician,2,167990,6,1,12.0,7.0,4,Travel_Frequently,2,Life Sciences,3.0,2.0,3.0,2,3,14,1,2,0,1,1,0.59,High
3818,28,Female,Married,Human Resources,Laboratory Technician,2,24130,1,0,10.0,1.0,1,Travel_Rarely,3,Medical,2.0,3.0,3.0,3,3,16,1,2,0,1,0,0.5,Medium
43,18,Male,Single,Sales,Research Scientist,1,38120,0,0,0.0,1.0,7,Travel_Rarely,3,Life Sciences,3.0,4.0,3.0,3,3,15,0,3,0,0,0,0.26,Low
2983,18,Male,Single,Sales,Research Scientist,1,38120,0,0,0.0,1.0,7,Travel_Rarely,3,Life Sciences,3.0,4.0,3.0,3,3,15,0,3,0,0,0,0.26,Low
1513,18,Male,Single,Sales,Research Scientist,1,38120,0,0,0.0,1.0,7,Travel_Rarely,3,Life Sciences,3.0,4.0,3.0,3,3,15,0,3,0,0,0,0.26,Low
357,27,Female,Married,Sales,Sales Executive,1,27130,0,0,0.0,1.0,1,Non-Travel,3,Technical Degree,4.0,4.0,2.0,3,3,11,0,2,0,0,0,0.25,Low
3297,27,Female,Married,Sales,Sales Executive,1,27130,0,0,0.0,1.0,1,Non-Travel,3,Technical Degree,4.0,4.0,2.0,3,3,11,0,2,0,0,0,0.25,Low
1827,27,Female,Married,Sales,Sales Executive,1,27130,0,0,0.0,1.0,1,Non-Travel,3,Technical Degree,4.0,4.0,2.0,3,3,11,0,2,0,0,0,0.25,Low
243,30,Male,Divorced,Research & Development,Manager,3,57720,1,0,1.0,1.0,4,Travel_Frequently,5,Technical Degree,3.0,3.0,3.0,3,3,17,0,3,0,0,0,0.23,Low
1713,30,Male,Divorced,Research & Development,Manager,3,57720,1,0,1.0,1.0,4,Travel_Frequently,5,Technical Degree,3.0,3.0,3.0,3,3,17,0,3,0,0,0,0.23,Low
3183,30,Male,Divorced,Research & Development,Manager,3,57720,1,0,1.0,1.0,4,Travel_Frequently,5,Technical Degree,3.0,3.0,3.0,3,3,17,0,3,0,0,0,0.23,Low
288,29,Female,Single,Research & Development,Sales Executive,1,106730,1,0,1.0,1.0,1,Travel_Rarely,2,Medical,3.0,3.0,3.0,3,3,13,3,2,0,0,0,0.22,Low
1758,29,Female,Single,Research & Development,Sales Executive,1,106730,1,0,1.0,1.0,1,Travel_Rarely,2,Medical,3.0,3.0,3.0,3,3,13,3,2,0,0,0,0.22,Low
3228,29,Female,Single,Research & Development,Sales Executive,1,106730,1,0,1.0,1.0,1,Travel_Rarely,2,Medical,3.0,3.0,3.0,3,3,13,3,2,0,0,0,0.22,Low
3247,23,Female,Single,Research & Development,Research Scientist,2,173280,2,2,2.0,1.0,23,Travel_Rarely,1,Life Sciences,3.0,1.0,3.0,1,3,17,1,2,0,0,0,0.22,Low
1777,23,Female,Single,Research & Development,Research Scientist,2,173280,2,2,2.0,1.0,23,Travel_Rarely,1,Life Sciences,3.0,1.0,3.0,1,3,17,1,2,0,0,0,0.22,Low
307,23,Female,Single,Research & Development,Research Scientist,2,173280,2,2,2.0,1.0,23,Travel_Rarely,1,Life Sciences,3.0,1.0,3.0,1,3,17,1,2,0,0,0,0.22,Low
2327,34,Male,Single,Research & Development,Sales Executive,2,20440,1,0,1.0,1.0,3,Travel_Rarely,3,Life Sciences,4.0,1.0,1.0,3,3,11,0,2,0,0,0,0.18,Low
857,34,Male,Single,Research & Development,Sales Executive,2,20440,1,0,1.0,1.0,3,Travel_Rarely,3,Life Sciences,4.0,1.0,1.0,3,3,11,0,2,0,0,0,0.18,Low
3797,34,Male,Single,Research & Development,Sales Executive,2,20440,1,0,1.0,1.0,3,Travel_Rarely,3,Life Sciences,4.0,1.0,1.0,3,3,11,0,2,0,0,0,0.18,Low
4275,51,Female,Single,Research & Development,Sales Representative,2,190490,20,15,23.0,7.0,3,Travel_Rarely,2,Other,3.0,1.0,3.0,3,3,14,1,2,15,0,0,0.17,Low
1335,51,Female,Single,Research & Development,Sales Representative,2,190490,20,15,23.0,7.0,3,Travel_Rarely,2,Other,3.0,1.0,3.0,3,3,14,1,2,15,0,0,0.17,Low
2805,51,Female,Single,Research & Development,Sales Representative,2,190490,20,15,23.0,7.0,3,Travel_Rarely,2,Other,3.0,1.0,3.0,3,3,14,1,2,15,0,0,0.17,Low
1708,21,Male,Single,Sales,Sales Executive,3,87260,3,2,3.0,1.0,16,Travel_Rarely,2,Life Sciences,3.0,3.0,3.0,1,3,11,1,2,1,0,0,0.16,Low
3178,21,Male,Single,Sales,Sales Executive,3,87260,3,2,3.0,1.0,16,Travel_Rarely,2,Life Sciences,3.0,3.0,3.0,1,3,11,1,2,1,0,0,0.16,Low
238,21,Male,Single,Sales,Sales Executive,3,87260,3,2,3.0,1.0,16,Travel_Rarely,2,Life Sciences,3.0,3.0,3.0,1,3,11,1,2,1,0,0,0.16,Low
685,46,Male,Single,Sales,Research Scientist,1,26190,7,7,10.0,6.0,4,Travel_Rarely,3,Medical,1.0,4.0,4.0,2,3,12,1,3,5,0,0,0.14,Low
3625,46,Male,Single,Sales,Research Scientist,1,26190,7,7,10.0,6.0,4,Travel_Rarely,3,Medical,1.0,4.0,4.0,2,3,12,1,3,5,0,0,0.14,Low
2155,46,Male,Single,Sales,Research Scientist,1,26190,7,7,10.0,6.0,4,Travel_Rarely,3,Medical,1.0,4.0,4.0,2,3,12,1,3,5,0,0,0.14,Low
3654,18,Male,Single,Research & Development,Sales Executive,2,27200,0,0,0.0,1.0,1,Non-Travel,4,Medical,4.0,4.0,3.0,3,4,22,1,2,0,0,0,0.14,Low
2312,35,Male,Married,Research & Development,Healthcare Representative,1,109030,5,2,6.0,0.0,10,Travel_Rarely,1,Life Sciences,3.0,2.0,3.0,4,3,11,0,3,4,0,0,0.13,Low
1380,38,Male,Single,Sales,Laboratory Technician,2,176030,8,7,12.0,4.0,1,Travel_Rarely,1,Medical,4.0,1.0,4.0,2,3,16,0,0,0,0,0,0.13,Low
2850,38,Male,Single,Sales,Laboratory Technician,2,176030,8,7,12.0,4.0,1,Travel_Rarely,1,Medical,4.0,1.0,4.0,2,3,16,0,0,0,0,0,0.13,Low
3509,28,Male,Divorced,Sales,Manager,1,52530,3,2,3.0,1.0,6,Travel_Frequently,4,Life Sciences,3.0,3.0,3.0,3,3,15,0,2,0,0,0,0.13,Low
4320,38,Male,Single,Sales,Laboratory Technician,2,176030,8,7,12.0,4.0,1,Travel_Rarely,1,Medical,4.0,1.0,4.0,2,3,16,0,0,0,0,0,0.13,Low
2039,28,Male,Divorced,Sales,Manager,1,52530,3,2,3.0,1.0,6,Travel_Frequently,4,Life Sciences,3.0,3.0,3.0,3,3,15,0,2,0,0,0,0.13,Low
842,35,Male,Married,Research & Development,Healthcare Representative,1,109030,5,2,6.0,0.0,10,Travel_Rarely,1,Life Sciences,3.0,2.0,3.0,4,3,11,0,3,4,0,0,0.13,Low
569,28,Male,Divorced,Sales,Manager,1,52530,3,2,3.0,1.0,6,Travel_Frequently,4,Life Sciences,3.0,3.0,3.0,3,3,15,0,2,0,0,0,0.13,Low
3782,35,Male,Married,Research & Development,Healthcare Representative,1,109030,5,2,6.0,0.0,10,Travel_Rarely,1,Life Sciences,3.0,2.0,3.0,4,3,11,0,3,4,0,0,0.13,Low
2147,32,Female,Married,Research & Development,Sales Executive,1,42330,10,8,10.0,1.0,10,Travel_Rarely,4,Other,4.0,3.0,4.0,3,3,11,0,5,0,0,0,0.12,Low
677,32,Female,Married,Research & Development,Sales Executive,1,42330,10,8,10.0,1.0,10,Travel_Rarely,4,Other,4.0,3.0,4.0,3,3,11,0,5,0,0,0,0.12,Low
3617,32,Female,Married,Research & Development,Sales Executive,1,42330,10,8,10.0,1.0,10,Travel_Rarely,4,Other,4.0,3.0,4.0,3,3,11,0,5,0,0,0,0.12,Low
2078,40,Male,Married,Sales,Manufacturing Director,1,45230,0,0,5.0,5.0,9,Travel_Frequently,3,Medical,2.0,2.0,3.0,4,3,16,1,5,0,0,0,0.11,Low
608,40,Male,Married,Sales,Manufacturing Director,1,45230,0,0,5.0,5.0,9,Travel_Frequently,3,Medical,2.0,2.0,3.0,4,3,16,1,5,0,0,0,0.11,Low
3548,40,Male,Married,Sales,Manufacturing Director,1,45230,0,0,5.0,5.0,9,Travel_Frequently,3,Medical,2.0,2.0,3.0,4,3,16,1,5,0,0,0,0.11,Low
1051,26,Female,Single,Sales,Healthcare Representative,1,30330,5,2,5.0,1.0,8,Travel_Rarely,3,Marketing,4.0,3.0,3.0,2,3,12,0,2,1,0,0,0.1,Low
536,34,Male,Single,Sales,Research Scientist,1,115100,6,4,7.0,0.0,29,Travel_Frequently,4,Marketing,4.0,1.0,2.0,3,3,14,1,5,0,0,0,0.1,Low
1945,26,Female,Married,Sales,Research Scientist,2,175840,8,3,8.0,1.0,1,Travel_Rarely,3,Marketing,4.0,4.0,3.0,3,4,20,0,2,1,0,0,0.1,Low
89,47,Female,Single,Sales,Laboratory Technician,2,68340,0,0,5.0,3.0,1,Travel_Frequently,3,Medical,3.0,2.0,3.0,4,3,16,1,2,0,0,0,0.1,Low
2281,28,Male,Divorced,Sales,Laboratory Technician,1,163070,1,0,1.0,1.0,8,Travel_Rarely,4,Marketing,3.0,1.0,1.0,2,3,16,0,3,0,0,0,0.1,Low
475,26,Female,Married,Sales,Research Scientist,2,175840,8,3,8.0,1.0,1,Travel_Rarely,3,Marketing,4.0,4.0,3.0,3,4,20,0,2,1,0,0,0.1,Low
1559,47,Female,Single,Sales,Laboratory Technician,2,68340,0,0,5.0,3.0,1,Travel_Frequently,3,Medical,3.0,2.0,3.0,4,3,16,1,2,0,0,0,0.1,Low
1554,31,Female,Single,Research & Development,Manager,3,81030,11,10,11.0,1.0,6,Travel_Rarely,3,Medical,4.0,3.0,2.0,3,3,15,1,5,4,0,0,0.1,Low
84,31,Female,Single,Research & Development,Manager,3,81030,11,10,11.0,1.0,6,Travel_Rarely,3,Medical,4.0,3.0,3.0,3,3,15,1,5,4,0,0,0.1,Low
3029,47,Female,Single,Sales,Laboratory Technician,2,68340,0,0,5.0,3.0,1,Travel_Frequently,3,Medical,3.0,2.0,3.0,4,3,16,1,2,0,0,0,0.1,Low
3024,31,Female,Single,Research & Development,Manager,3,81030,11,10,11.0,1.0,6,Travel_Rarely,3,Medical,4.0,3.0,3.0,3,3,15,1,5,4,0,0,0.1,Low
3415,26,Female,Married,Sales,Research Scientist,2,175840,8,3,8.0,1.0,1,Travel_Rarely,3,Marketing,4.0,4.0,3.0,3,4,20,0,2,1,0,0,0.1,Low
1076,27,Male,Married,Research & Development,Healthcare Representative,3,49980,7,3,8.0,0.0,16,Travel_Frequently,4,Medical,1.0,4.0,2.0,3,4,20,2,3,7,0,0,0.1,Low
2546,27,Male,Married,Research & Development,Healthcare Representative,3,49980,7,3,8.0,0.0,16,Travel_Frequently,4,Medical,1.0,4.0,2.0,3,4,20,2,3,7,0,0,0.1,Low
811,28,Male,Divorced,Sales,Laboratory Technician,1,163070,1,0,1.0,1.0,8,Travel_Rarely,4,Marketing,3.0,1.0,1.0,2,3,16,0,3,0,0,0,0.1,Low
2521,26,Female,Single,Sales,Healthcare Representative,1,30330,5,2,5.0,1.0,8,Travel_Rarely,3,Marketing,4.0,3.0,3.0,2,3,12,0,2,1,0,0,0.1,Low
3476,34,Male,Single,Sales,Research Scientist,1,115100,6,4,7.0,0.0,29,Travel_Frequently,4,Marketing,4.0,1.0,2.0,3,3,14,1,5,0,0,0,0.1,Low
2006,34,Male,Single,Sales,Research Scientist,1,115100,6,4,7.0,0.0,29,Travel_Frequently,4,Marketing,4.0,1.0,2.0,3,3,14,1,5,0,0,0,0.1,Low
3991,26,Female,Single,Sales,Healthcare Representative,1,30330,5,2,5.0,1.0,8,Travel_Rarely,3,Marketing,4.0,3.0,3.0,2,3,12,0,2,1,0,0,0.1,Low
